RGR,FieldTag,Specimen,Date,Island,Locale,Habitat,lat,long,Sex,Mass,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0686,2937854,Y,,RaggedIsland,,coastal,22.209745,-75.731431,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0687,2937853,Y,,RaggedIsland,,coastal,22.209745,-75.731431,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0688,2937852,Y,,RaggedIsland,,coastal,22.209745,-75.731431,M,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0689,2937851,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,F,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0690,2937850,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,F,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0691,2937849,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,F,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0692,2937848,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0693,2937847,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,F,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0694,2937846,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,F,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0695,2937845,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,F,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0696,2937844,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0697,2937843,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0698,2937842,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0699,2937841,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0700,2937840,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0701,2937839,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0702,2937838,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0703,2937837,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0704,2937836,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0705,2937835,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0706,2937834,Y,,RaggedIsland,salina mangrove,mangrove,22.204522,-75.727624,M,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0707,2937833,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,F,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0708,2937832,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,F,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0709,2937831,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0710,2937830,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0711,2937829,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0712,2937828,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0713,2937827,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0714,2937826,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0715,2937825,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0716,2937824,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0717,2937823,Y,,RaggedIsland,Goat pasture,secondary,22.190709,-75.719438,M,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0718,2937822,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0719,2937821,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0720,2937820,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0721,2937819,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0722,2937818,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0723,2937817,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0724,2937816,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0725,2937815,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0726,2937814,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0727,2937813,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0728,2937812,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0729,2937811,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0730,2937810,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0731,2937809,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0732,2937808,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,M,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0733,2937807,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0734,2937806,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0735,2937805,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0736,2937804,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0737,2937803,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0738,2937802,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0739,2937801,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0740,2937800,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0741,2937799,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0742,2937798,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0743,2937797,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0744,2937796,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0745,2937795,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0746,2937794,Y,,RaggedIsland,forest,coppice,22.176811,-75.736405,F,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1335,3100,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1336,3101,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1337,3102,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1338,3103,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1339,3104,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1340,3105,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1341,3106,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1342,3107,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1343,3108,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1344,3109,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1345,3110,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1346,3111,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1347,3112,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1348,3113,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,M,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1349,3114,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1350,3115,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1351,3116,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1352,3117,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1353,3118,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1354,3119,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1355,3120,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1356,3122,Y,11/13/15,SouthAndros,,coastal,24.07639677,-77.54530896,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1357,3152,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1358,3153,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1359,3154,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1360,3155,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1361,3156,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1362,3157,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1363,3158,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1364,3159,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1365,3160,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1366,3161,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1367,3162,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1368,3163,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1369,3187,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1370,3188,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1371,3189,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1372,3190,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1373,3191,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1374,3192,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1375,3193,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1376,3194,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,M,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1377,3195,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1378,3196,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1379,3199,Y,11/13/15,SouthAndros,,mangrove,24.20267534,-77.60495919,F,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1380,3125,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1381,3126,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1382,3127,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1383,3128,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1384,3129,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1385,3130,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1386,3131,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1387,3132,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1388,3133,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1389,3134,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1390,3135,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1,dead before frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1391,3136,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1392,3137,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1393,3138,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1394,3139,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1395,3140,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1396,3141,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1397,3142,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1398,3143,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1399,3144,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1400,3145,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1401,3146,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1402,3147,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1403,3148,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1404,3149,Y,11/13/15,SouthAndros,,coppice,24.12892741,-77.59360867,M,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1405,3164,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1406,3165,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1407,3166,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1408,3167,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1409,3168,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1410,3169,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1411,3170,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1412,3171,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1413,3172,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1414,3173,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1415,3174,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1416,3175,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1417,3176,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1418,3177,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1419,3178,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1420,3179,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1421,3180,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1422,3181,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1423,3182,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1424,3183,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1425,3184,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1426,3185,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,F,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR1427,3186,Y,11/13/15,SouthAndros,,secondary,24.06407168,-77.5462681,M,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0001,2938852,N,20150310,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0002,2938851,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0003,2938850,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RGR0004,2938849,N,,SouthBimini,Nature trail,secondary,25.70532,-79.298205,M,4.4,"wrongly annotated as F, changed to M by RS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
